convoID,ambientVariant,processedVolume,technology,model,wer
31994167,talking,-15dBFS,whisper,large,0.2189265536723164
31994167,talking,-20dBFS,whisper,large,0.13206214689265536
31994167,talking,-25dBFS,whisper,large,0.1405367231638418
31994167,talking,-30dBFS,whisper,large,0.054378531073446326
31994167,talking,-35dBFS,whisper,large,0.046610169491525424
31994167,trafficOutside,-15dBFS,whisper,large,0.12641242937853106
31994167,trafficOutside,-20dBFS,whisper,large,0.07768361581920905
31994167,trafficOutside,-25dBFS,whisper,large,0.09745762711864407
31994167,trafficOutside,-30dBFS,whisper,large,0.14689265536723164
31994167,trafficOutside,-35dBFS,whisper,large,0.16666666666666666
32115701,insideAmbulance,-15dBFS,whisper,large,0.20011500862564693
32115701,insideAmbulance,-20dBFS,whisper,large,0.09833237492811961
32115701,insideAmbulance,-25dBFS,whisper,large,0.22311673375503163
32115701,insideAmbulance,-30dBFS,whisper,large,0.07648073605520414
32115701,insideAmbulance,-35dBFS,whisper,large,0.08395629672225417
32115701,insideCrowded,-15dBFS,whisper,large,0.4991374353076481
32115701,insideCrowded,-20dBFS,whisper,large,0.15468660149511212
32115701,insideCrowded,-25dBFS,whisper,large,0.156411730879816
32115701,insideCrowded,-30dBFS,whisper,large,0.09718228867165038
32115701,insideCrowded,-35dBFS,whisper,large,0.16906267970097758
32115701,talking,-15dBFS,whisper,large,0.24611845888441633
32115701,talking,-20dBFS,whisper,large,0.1535365152386429
32115701,talking,-25dBFS,whisper,large,0.11960897067280046
32115701,talking,-30dBFS,whisper,large,0.1242093156986774
32115701,talking,-35dBFS,whisper,large,0.1178838412880966
32115701,trafficOutside,-15dBFS,whisper,large,0.18746405980448533
32115701,trafficOutside,-20dBFS,whisper,large,0.16101207590569291
32115701,trafficOutside,-25dBFS,whisper,large,0.06267970097757332
32115701,trafficOutside,-30dBFS,whisper,large,0.07590569292696953
32115701,trafficOutside,-35dBFS,whisper,large,0.06958021851638872
32126227,insideAmbulance,-15dBFS,whisper,large,0.19987146529562982
32126227,insideAmbulance,-20dBFS,whisper,large,0.2467866323907455
32126227,insideAmbulance,-25dBFS,whisper,large,0.09704370179948586
32126227,insideAmbulance,-30dBFS,whisper,large,0.22879177377892032
32126227,insideAmbulance,-35dBFS,whisper,large,0.06876606683804627
32126227,insideCrowded,-15dBFS,whisper,large,0.34383033419023135
32126227,insideCrowded,-20dBFS,whisper,large,0.17930591259640102
32126227,insideCrowded,-25dBFS,whisper,large,0.09447300771208227
32126227,insideCrowded,-30dBFS,whisper,large,0.15616966580976863
32126227,insideCrowded,-35dBFS,whisper,large,0.12789203084832904
32126227,talking,-15dBFS,whisper,large,0.15809768637532134
32126227,talking,-20dBFS,whisper,large,0.07133676092544987
32126227,talking,-25dBFS,whisper,large,0.14138817480719795
32126227,talking,-30dBFS,whisper,large,0.11632390745501285
32126227,talking,-35dBFS,whisper,large,0.08997429305912596
32126227,trafficOutside,-15dBFS,whisper,large,0.19601542416452442
32126227,trafficOutside,-20dBFS,whisper,large,0.07840616966580977
32126227,trafficOutside,-25dBFS,whisper,large,0.07455012853470437
32126227,trafficOutside,-30dBFS,whisper,large,0.11246786632390746
32126227,trafficOutside,-35dBFS,whisper,large,0.14395886889460155
32234793,insideAmbulance,-15dBFS,whisper,large,0.3483217226092464
32234793,insideAmbulance,-20dBFS,whisper,large,0.16529449018366055
32234793,insideAmbulance,-25dBFS,whisper,large,0.19886003799873336
32234793,insideAmbulance,-30dBFS,whisper,large,0.16529449018366055
32234793,insideAmbulance,-35dBFS,whisper,large,0.16339455351488283
32234793,insideCrowded,-15dBFS,whisper,large,0.4141861937935402
32234793,insideCrowded,-20dBFS,whisper,large,0.11082963901203294
32234793,insideCrowded,-25dBFS,whisper,large,0.16592780240658644
32234793,insideCrowded,-30dBFS,whisper,large,0.15009499683343888
32234793,insideCrowded,-35dBFS,whisper,large,0.08423052564914503
32234793,talking,-15dBFS,whisper,large,0.19252691576947434
32234793,talking,-20dBFS,whisper,large,0.16022799240025332
32234793,talking,-25dBFS,whisper,large,0.08929702343255225
32234793,talking,-30dBFS,whisper,large,0.11399620012666245
32234793,talking,-35dBFS,whisper,large,0.16402786573780875
32234793,trafficOutside,-15dBFS,whisper,large,0.155794806839772
32234793,trafficOutside,-20dBFS,whisper,large,0.15009499683343888
32234793,trafficOutside,-25dBFS,whisper,large,0.15832805573147563
32234793,trafficOutside,-30dBFS,whisper,large,0.18492716909436352
32234793,trafficOutside,-35dBFS,whisper,large,0.12096263457884737
32292711,insideAmbulance,-15dBFS,whisper,large,0.128628343767786
32292711,insideAmbulance,-20dBFS,whisper,large,0.10813887307911212
32292711,insideAmbulance,-25dBFS,whisper,large,0.128628343767786
32292711,insideAmbulance,-30dBFS,whisper,large,0.1616391576550939
32292711,insideAmbulance,-35dBFS,whisper,large,0.16562322140011382
32292711,insideCrowded,-15dBFS,whisper,large,0.3477518497438816
32292711,insideCrowded,-20dBFS,whisper,large,0.27774615822424586
32292711,insideCrowded,-25dBFS,whisper,large,0.11041548093340922
32292711,insideCrowded,-30dBFS,whisper,large,0.09049516220830962
32292711,insideCrowded,-35dBFS,whisper,large,0.10244735344336937
32292711,talking,-15dBFS,whisper,large,0.11781445645987479
32292711,talking,-20dBFS,whisper,large,0.15025611838360842
32292711,talking,-25dBFS,whisper,large,0.09447922595332954
32292711,talking,-30dBFS,whisper,large,0.0842344906089926
32292711,talking,-35dBFS,whisper,large,0.10700056915196357
32292711,trafficOutside,-15dBFS,whisper,large,0.12919749573136027
32292711,trafficOutside,-20dBFS,whisper,large,0.12122936824132043
32292711,trafficOutside,-25dBFS,whisper,large,0.07000569151963575
32292711,trafficOutside,-30dBFS,whisper,large,0.12578258394991462
32292711,trafficOutside,-35dBFS,whisper,large,0.1377347751849744
32567594,insideAmbulance,-15dBFS,whisper,large,0.2967171717171717
32567594,insideAmbulance,-20dBFS,whisper,large,0.11300505050505051
32567594,insideAmbulance,-25dBFS,whisper,large,0.27904040404040403
32567594,insideAmbulance,-30dBFS,whisper,large,0.14646464646464646
32567594,insideAmbulance,-35dBFS,whisper,large,0.08333333333333333
32567594,insideCrowded,-15dBFS,whisper,large,0.37184343434343436
32567594,insideCrowded,-20dBFS,whisper,large,0.2948232323232323
32567594,insideCrowded,-25dBFS,whisper,large,0.14457070707070707
32567594,insideCrowded,-30dBFS,whisper,large,0.11363636363636363
32567594,insideCrowded,-35dBFS,whisper,large,0.22537878787878787
32567594,talking,-15dBFS,whisper,large,0.21085858585858586
32567594,talking,-20dBFS,whisper,large,0.17045454545454544
32567594,talking,-25dBFS,whisper,large,0.13257575757575757
32567594,talking,-30dBFS,whisper,large,0.08964646464646464
32567594,talking,-35dBFS,whisper,large,0.24621212121212122
32567594,trafficOutside,-15dBFS,whisper,large,0.2619949494949495
32567594,trafficOutside,-20dBFS,whisper,large,0.13573232323232323
32567594,trafficOutside,-25dBFS,whisper,large,0.22916666666666666
32567594,trafficOutside,-30dBFS,whisper,large,0.17297979797979798
32567594,trafficOutside,-35dBFS,whisper,large,0.23106060606060605
32707094,insideAmbulance,-15dBFS,whisper,large,0.17482061317677755
32707094,insideAmbulance,-20dBFS,whisper,large,0.18917155903457272
32707094,insideAmbulance,-25dBFS,whisper,large,0.06588388780169602
32707094,insideAmbulance,-30dBFS,whisper,large,0.07566862361382909
32707094,insideAmbulance,-35dBFS,whisper,large,0.08023483365949119
32707094,insideCrowded,-15dBFS,whisper,large,0.35290280495759946
32707094,insideCrowded,-20dBFS,whisper,large,0.09654272667971298
32707094,insideCrowded,-25dBFS,whisper,large,0.15003261578604044
32707094,insideCrowded,-30dBFS,whisper,large,0.07371167645140247
32707094,insideCrowded,-35dBFS,whisper,large,0.09784735812133072
32707094,talking,-15dBFS,whisper,large,0.1350293542074364
32707094,talking,-20dBFS,whisper,large,0.21852576647097194
32707094,talking,-25dBFS,whisper,large,0.07958251793868232
32707094,talking,-30dBFS,whisper,large,0.10176125244618395
32707094,talking,-35dBFS,whisper,large,0.16112198303979125
32707094,trafficOutside,-15dBFS,whisper,large,0.15264187866927592
32707094,trafficOutside,-20dBFS,whisper,large,0.19765166340508805
32707094,trafficOutside,-25dBFS,whisper,large,0.14546640574037834
32707094,trafficOutside,-30dBFS,whisper,large,0.17938682322243965
32707094,trafficOutside,-35dBFS,whisper,large,0.15459882583170254
32835968,insideAmbulance,-15dBFS,whisper,large,0.19496487119437939
32835968,insideAmbulance,-20dBFS,whisper,large,0.17271662763466042
32835968,insideAmbulance,-25dBFS,whisper,large,0.13700234192037472
32835968,insideAmbulance,-30dBFS,whisper,large,0.1721311475409836
32835968,insideAmbulance,-35dBFS,whisper,large,0.21194379391100704
32835968,insideCrowded,-15dBFS,whisper,large,0.4420374707259953
32835968,insideCrowded,-20dBFS,whisper,large,0.281615925058548
32835968,insideCrowded,-25dBFS,whisper,large,0.16627634660421545
32835968,insideCrowded,-30dBFS,whisper,large,0.21194379391100704
32835968,insideCrowded,-35dBFS,whisper,large,0.13466042154566746
32835968,talking,-15dBFS,whisper,large,0.22482435597189696
32835968,talking,-20dBFS,whisper,large,0.10011709601873536
32835968,talking,-25dBFS,whisper,large,0.14344262295081966
32835968,talking,-30dBFS,whisper,large,0.13466042154566746
32835968,talking,-35dBFS,whisper,large,0.1563231850117096
32835968,trafficOutside,-15dBFS,whisper,large,0.15339578454332553
32835968,trafficOutside,-20dBFS,whisper,large,0.14695550351288056
32835968,trafficOutside,-25dBFS,whisper,large,0.14285714285714285
32835968,trafficOutside,-30dBFS,whisper,large,0.20960187353629978
32835968,trafficOutside,-35dBFS,whisper,large,0.18559718969555036
32959461,insideAmbulance,-15dBFS,whisper,large,0.19029615626969124
32959461,insideAmbulance,-20dBFS,whisper,large,0.13799621928166353
32959461,insideAmbulance,-25dBFS,whisper,large,0.17895400126023944
32959461,insideAmbulance,-30dBFS,whisper,large,0.05229993698802773
32959461,insideAmbulance,-35dBFS,whisper,large,0.16761184625078765
32959461,insideCrowded,-15dBFS,whisper,large,0.297416509136736
32959461,insideCrowded,-20dBFS,whisper,large,0.22180214240705734
32959461,insideCrowded,-25dBFS,whisper,large,0.14240705734089476
32959461,insideCrowded,-30dBFS,whisper,large,0.13862633900441085
32959461,insideCrowded,-35dBFS,whisper,large,0.1751732829237555
32959461,talking,-15dBFS,whisper,large,0.22810333963453056
32959461,talking,-20dBFS,whisper,large,0.13799621928166353
32959461,talking,-25dBFS,whisper,large,0.13547574039067423
32959461,talking,-30dBFS,whisper,large,0.24826717076244487
32959461,talking,-35dBFS,whisper,large,0.08128544423440454
32959461,trafficOutside,-15dBFS,whisper,large,0.18651543793320732
32959461,trafficOutside,-20dBFS,whisper,large,0.11909262759924386
32959461,trafficOutside,-25dBFS,whisper,large,0.04158790170132325
32959461,trafficOutside,-30dBFS,whisper,large,0.04221802142407057
32959461,trafficOutside,-35dBFS,whisper,large,0.07750472589792061
33039803,insideAmbulance,-15dBFS,whisper,large,0.21545952525867315
33039803,insideAmbulance,-20dBFS,whisper,large,0.11868533171028606
33039803,insideAmbulance,-25dBFS,whisper,large,0.054777845404747415
33039803,insideAmbulance,-30dBFS,whisper,large,0.1357273280584297
33039803,insideAmbulance,-35dBFS,whisper,large,0.1783323189287888
33039803,insideCrowded,-15dBFS,whisper,large,0.3724893487522824
33039803,insideCrowded,-20dBFS,whisper,large,0.3171028606208156
33039803,insideCrowded,-25dBFS,whisper,large,0.21606816798539258
33039803,insideCrowded,-30dBFS,whisper,large,0.14485696895922093
33039803,insideCrowded,-35dBFS,whisper,large,0.1631162507608034
33039803,talking,-15dBFS,whisper,large,0.12355447352404139
33039803,talking,-20dBFS,whisper,large,0.2209373097991479
33039803,talking,-25dBFS,whisper,large,0.07790626902008521
33039803,talking,-30dBFS,whisper,large,0.08399269628727937
33039803,talking,-35dBFS,whisper,large,0.04564820450395618
33039803,trafficOutside,-15dBFS,whisper,large,0.16737674984783932
33039803,trafficOutside,-20dBFS,whisper,large,0.09738283627510651
33039803,trafficOutside,-25dBFS,whisper,large,0.05538648813146683
33039803,trafficOutside,-30dBFS,whisper,large,0.06086427267194157
33039803,trafficOutside,-35dBFS,whisper,large,0.13694461351186854
33075944,insideAmbulance,-15dBFS,whisper,large,0.14366998577524892
33075944,insideAmbulance,-20dBFS,whisper,large,0.04267425320056899
33075944,insideAmbulance,-25dBFS,whisper,large,0.08463726884779517
33075944,insideAmbulance,-30dBFS,whisper,large,0.10170697012802275
33075944,insideAmbulance,-35dBFS,whisper,large,0.05334281650071124
33075944,insideCrowded,-15dBFS,whisper,large,0.3079658605974395
33075944,insideCrowded,-20dBFS,whisper,large,0.06472261735419631
33075944,insideCrowded,-25dBFS,whisper,large,0.10170697012802275
33075944,insideCrowded,-30dBFS,whisper,large,0.10668563300142248
33075944,insideCrowded,-35dBFS,whisper,large,0.13442389758179232
33075944,talking,-15dBFS,whisper,large,0.09103840682788052
33075944,talking,-20dBFS,whisper,large,0.14864864864864866
33075944,talking,-25dBFS,whisper,large,0.11095305832147938
33075944,talking,-30dBFS,whisper,large,0.2069701280227596
33075944,talking,-35dBFS,whisper,large,0.09103840682788052
33075944,trafficOutside,-15dBFS,whisper,large,0.12944523470839261
33075944,trafficOutside,-20dBFS,whisper,large,0.13940256045519203
33075944,trafficOutside,-25dBFS,whisper,large,0.11877667140825035
33075944,trafficOutside,-30dBFS,whisper,large,0.06401137980085349
33075944,trafficOutside,-35dBFS,whisper,large,0.09246088193456614
33126790,insideAmbulance,-15dBFS,whisper,large,0.15137614678899083
33126790,insideAmbulance,-20dBFS,whisper,large,0.13761467889908258
33126790,insideAmbulance,-25dBFS,whisper,large,0.09403669724770643
33126790,insideAmbulance,-30dBFS,whisper,large,0.11525229357798165
33126790,insideAmbulance,-35dBFS,whisper,large,0.12098623853211009
33126790,insideCrowded,-15dBFS,whisper,large,0.47477064220183485
33126790,insideCrowded,-20dBFS,whisper,large,0.21043577981651376
33126790,insideCrowded,-25dBFS,whisper,large,0.1536697247706422
33126790,insideCrowded,-30dBFS,whisper,large,0.24770642201834864
33126790,insideCrowded,-35dBFS,whisper,large,0.09403669724770643
33126790,talking,-15dBFS,whisper,large,0.3038990825688073
33126790,talking,-20dBFS,whisper,large,0.08944954128440367
33126790,talking,-25dBFS,whisper,large,0.15022935779816513
33126790,talking,-30dBFS,whisper,large,0.143348623853211
33126790,talking,-35dBFS,whisper,large,0.1496559633027523
33126790,trafficOutside,-15dBFS,whisper,large,0.23107798165137614
33126790,trafficOutside,-20dBFS,whisper,large,0.09461009174311927
33126790,trafficOutside,-25dBFS,whisper,large,0.08543577981651376
33126790,trafficOutside,-30dBFS,whisper,large,0.1834862385321101
33126790,trafficOutside,-35dBFS,whisper,large,0.19208715596330275
33206147,insideAmbulance,-15dBFS,whisper,large,0.15890269151138717
33206147,insideAmbulance,-20dBFS,whisper,large,0.06987577639751552
33206147,insideAmbulance,-25dBFS,whisper,large,0.07608695652173914
33206147,insideAmbulance,-30dBFS,whisper,large,0.08488612836438923
33206147,insideAmbulance,-35dBFS,whisper,large,0.13923395445134576
33206147,insideCrowded,-15dBFS,whisper,large,0.3022774327122153
33206147,insideCrowded,-20dBFS,whisper,large,0.09420289855072464
33206147,insideCrowded,-25dBFS,whisper,large,0.057971014492753624
33206147,insideCrowded,-30dBFS,whisper,large,0.09627329192546584
33206147,insideCrowded,-35dBFS,whisper,large,0.14182194616977226
33206147,talking,-15dBFS,whisper,large,0.16149068322981366
33206147,talking,-20dBFS,whisper,large,0.11645962732919254
33206147,talking,-25dBFS,whisper,large,0.11024844720496894
33206147,talking,-30dBFS,whisper,large,0.04917184265010352
33206147,talking,-35dBFS,whisper,large,0.20755693581780538
33206147,trafficOutside,-15dBFS,whisper,large,0.10300207039337474
33206147,trafficOutside,-20dBFS,whisper,large,0.15942028985507245
33206147,trafficOutside,-25dBFS,whisper,large,0.11853002070393374
33206147,trafficOutside,-30dBFS,whisper,large,0.14958592132505175
33206147,trafficOutside,-35dBFS,whisper,large,0.06625258799171843
33315656,insideAmbulance,-15dBFS,whisper,large,0.12546583850931678
33315656,insideAmbulance,-20dBFS,whisper,large,0.23043478260869565
33315656,insideAmbulance,-25dBFS,whisper,large,0.12360248447204969
33315656,insideAmbulance,-30dBFS,whisper,large,0.1782608695652174
33315656,insideAmbulance,-35dBFS,whisper,large,0.1813664596273292
33315656,insideCrowded,-15dBFS,whisper,large,0.5130434782608696
33315656,insideCrowded,-20dBFS,whisper,large,0.2
33315656,insideCrowded,-25dBFS,whisper,large,0.19130434782608696
33315656,insideCrowded,-30dBFS,whisper,large,0.1763975155279503
33315656,insideCrowded,-35dBFS,whisper,large,0.06894409937888199
33315656,talking,-15dBFS,whisper,large,0.14472049689440994
33315656,talking,-20dBFS,whisper,large,0.10124223602484472
33315656,talking,-25dBFS,whisper,large,0.19316770186335402
33315656,talking,-30dBFS,whisper,large,0.2
33315656,talking,-35dBFS,whisper,large,0.18074534161490682
33315656,trafficOutside,-15dBFS,whisper,large,0.16770186335403728
33315656,trafficOutside,-20dBFS,whisper,large,0.14161490683229813
33315656,trafficOutside,-25dBFS,whisper,large,0.14161490683229813
33315656,trafficOutside,-30dBFS,whisper,large,0.16024844720496895
33315656,trafficOutside,-35dBFS,whisper,large,0.1484472049689441
33528743,insideAmbulance,-15dBFS,whisper,large,0.29966703662597116
33528743,insideAmbulance,-20dBFS,whisper,large,0.18423973362930077
33528743,insideAmbulance,-25dBFS,whisper,large,0.16148723640399557
